2019-06-23 03:10:44.816802, INFO, BHS_INTF, BaseOp::EvalState: scanner [UNINIT,NOT_USED_SS] conveyor [IDLE] = flushing [false] scanning [false] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:58:46.218471, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:58:46.381316, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:58:47.447110, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:58:55.675544, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:59:01.603087, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 10:59:06.780224, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:59:07.440477, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:59:07.932209, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:59:13.190412, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 10:59:13.280299, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:59:13.359258, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:59:14.504980, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:59:21.851827, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:59:38.282889, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 10:59:42.735205, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:59:43.384435, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:59:43.888015, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:59:48.930501, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 10:59:49.222381, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 10:59:49.391303, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:59:50.449937, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 10:59:58.532163, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:00:51.760561, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:00:56.189840, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:00:56.896244, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:00:57.343180, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:02.256924, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:01:02.272323, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:02.467947, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:01:03.556411, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:01:11.785679, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:01:26.300997, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:01:31.024122, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:31.722257, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:32.982032, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:37.142952, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:01:37.510161, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:37.694371, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:01:38.786111, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:01:43.787547, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:01:45.682356, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:01:51.007727, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:51.699810, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:51.968713, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:57.267016, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:01:57.494405, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:01:57.617083, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:01:58.763221, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:02:05.850203, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:02:34.940429, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:02:39.168144, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:02:39.869666, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:02:40.321473, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:02:44.955925, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:02:45.070891, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:02:45.128901, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:02:46.329445, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:02:53.488337, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:03:04.628993, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:03:09.117213, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:03:09.757411, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:03:10.263942, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:03:15.260621, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:03:15.603200, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:03:15.723577, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:03:16.822144, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:03:24.802518, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:03:33.551774, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:03:37.891208, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:03:38.545238, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:03:38.971629, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:03:43.580816, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:03:43.801485, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:03:43.907164, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:03:45.008632, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:03:53.119425, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:04:01.199159, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:04:06.686288, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:04:07.325825, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:04:08.488654, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:04:19.239037, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:04:19.617603, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:04:19.729250, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:04:20.855061, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:04:27.896692, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:05:10.083416, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:05:15.337636, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:05:16.028321, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:05:16.445570, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:05:21.371756, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:05:21.391778, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:05:21.539209, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:05:22.588262, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:05:29.910995, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:05:56.321982, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:06:01.873952, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:06:02.597420, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:06:03.684672, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:06:07.620126, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:06:07.773492, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:06:07.846762, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:06:09.059316, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:06:16.199589, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:06:24.077903, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:06:29.485808, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:06:30.177227, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:06:30.406378, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:06:37.338161, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:06:37.730807, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:06:37.840300, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:06:38.959748, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:06:45.868208, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:06:57.397310, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:07:02.581973, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:07:03.305888, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:07:03.734725, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:07:09.045853, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:07:09.082141, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:07:09.252300, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:07:10.370379, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:07:18.586765, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:07:25.105883, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:07:29.620656, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:07:30.259365, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:07:30.675870, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:07:35.785197, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:07:36.106787, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:07:36.225229, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:07:37.323668, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:07:44.327919, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:07:57.069937, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:08:02.497491, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:08:03.173593, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:08:03.383992, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:08:08.549607, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
2019-06-23 11:08:08.984513, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:08:09.034666, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [DECEL] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:08:10.238051, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_NOT_RTR_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:08:18.151248, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [IDLE] = flushing [false] scanning [true] mode [AutonomousNoEntry] in diagnostic [false]
2019-06-23 11:09:27.857190, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER RUNNING message.
2019-06-23 11:09:33.005324, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [ACCEL] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:09:34.086355, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,XRAY_MINIMIZED_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:09:35.161232, INFO, BHS_INTF, BaseOp::EvalState: scanner [SCAN,SCANNING_SS] conveyor [RUNNING] = flushing [false] scanning [true] mode [Autonomous] in diagnostic [false]
2019-06-23 11:09:39.116986, INFO, BHS_INTF, DiebackResponseCommand::Sent SCANNER IDLE message and disabling RTR
